Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20190925,MTX    ,201910     ,150447,10831,2,-,-, 
20190925,MTX    ,201910     ,150447,10831,2,-,-, 
20190925,MTX    ,201910     ,150447,10831,2,-,-, 
20190925,MTX    ,201910     ,150447,10831,2,-,-, 
20190925,MTX    ,201910     ,150447,10831,4,-,-, 
20190925,MTX    ,201910     ,150447,10831,4,-,-, 
20190925,MTX    ,201910     ,150447,10831,2,-,-, 
20190925,MTX    ,201910     ,150447,10831,2,-,-, 
20190925,MTX    ,201910     ,150447,10831,2,-,-, 
20190925,MTX    ,201910     ,150447,10831,2,-,-, 
20190925,MTX    ,201910     ,150447,10831,2,-,-, 
20190925,MTX    ,201910     ,150447,10831,2,-,-, 
20190925,MTX    ,201910     ,150447,10831,2,-,-, 
20190925,MTX    ,201910     ,150447,10831,2,-,-, 
20190925,MTX    ,201910     ,150449,10831,10,-,-, 
20190925,MTX    ,201910     ,150454,10830,2,-,-, 
20190925,MTX    ,201910     ,150459,10831,2,-,-, 
20190925,MTX    ,201910     ,150500,10830,2,-,-, 
20190925,MTX    ,201910     ,150500,10830,2,-,-, 
20190925,MTX    ,201910     ,150500,10830,2,-,-, 
20190925,MTX    ,201910     ,150500,10831,2,-,-, 
20190925,MTX    ,201910     ,150501,10830,2,-,-, 
20190925,MTX    ,201910     ,150501,10831,2,-,-, 
20190925,MTX    ,201910     ,150502,10830,2,-,-, 
20190925,MTX    ,201910     ,150503,10831,2,-,-, 
20190925,MTX    ,201910     ,150503,10831,2,-,-, 
20190925,MTX    ,201910     ,150506,10830,2,-,-, 
20190925,MTX    ,201910     ,150507,10831,2,-,-, 
20190925,MTX    ,201910     ,150508,10830,2,-,-, 
20190925,MTX    ,201910     ,150511,10830,2,-,-, 
20190925,MTX    ,201910     ,150512,10831,2,-,-, 
20190925,MTX    ,201910     ,150519,10831,2,-,-, 
20190925,MTX    ,201910     ,150519,10830,2,-,-, 
20190925,MTX    ,201910     ,150521,10831,2,-,-, 
20190925,MTX    ,201910     ,150529,10831,2,-,-, 
20190925,MTX    ,201910     ,150531,10830,2,-,-, 
20190925,MTX    ,201910     ,150538,10831,2,-,-, 
20190925,MTX    ,201910     ,150538,10830,2,-,-, 
20190925,MTX    ,201910     ,150541,10831,2,-,-, 
20190925,MTX    ,201910     ,150542,10831,2,-,-, 
20190925,MTX    ,201910     ,150545,10830,4,-,-, 
20190925,MTX    ,201910     ,150545,10830,2,-,-, 
20190925,MTX    ,201910     ,150545,10830,2,-,-, 
20190925,MTX    ,201910     ,150549,10830,2,-,-, 
20190925,MTX    ,201910     ,150549,10831,2,-,-, 
20190925,MTX    ,201910     ,150551,10830,2,-,-, 
20190925,MTX    ,201910     ,150558,10830,2,-,-, 
20190925,MTX    ,201910     ,150558,10830,2,-,-, 
20190925,MTX    ,201910     ,150558,10830,2,-,-, 
20190925,MTX    ,201910     ,150558,10830,4,-,-, 
20190925,MTX    ,201910     ,150558,10830,2,-,-, 
20190925,MTX    ,201910     ,150558,10830,2,-,-, 
20190925,MTX    ,201910     ,150558,10830,6,-,-, 
20190925,MTX    ,201910     ,150558,10830,2,-,-, 
20190925,MTX    ,201910     ,150558,10830,2,-,-, 
20190925,MTX    ,201910     ,150558,10830,2,-,-, 
20190925,MTX    ,201910     ,150558,10830,2,-,-, 
20190925,MTX    ,201910     ,150558,10830,2,-,-, 
20190925,MTX    ,201910     ,150558,10830,4,-,-, 
20190925,MTX    ,201910     ,150558,10830,4,-,-, 
20190925,MTX    ,201910     ,150558,10830,2,-,-, 
20190925,MTX    ,201910     ,150558,10830,2,-,-, 
20190925,MTX    ,201910     ,150558,10830,2,-,-, 
20190925,MTX    ,201910     ,150558,10830,2,-,-, 
20190925,MTX    ,201910     ,150558,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,4,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,6,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,4,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,4,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,4,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150559,10830,2,-,-, 
20190925,MTX    ,201910     ,150600,10830,2,-,-, 
20190925,MTX    ,201910     ,150601,10829,2,-,-, 
20190925,MTX    ,201910     ,150601,10829,2,-,-, 
20190925,MTX    ,201910     ,150602,10829,2,-,-, 
20190925,MTX    ,201910     ,150604,10829,2,-,-, 
20190925,MTX    ,201910     ,150609,10829,2,-,-, 
20190925,MTX    ,201910     ,150610,10829,4,-,-, 
20190925,MTX    ,201910     ,150612,10829,2,-,-, 
20190925,MTX    ,201910     ,150618,10829,2,-,-, 
20190925,MTX    ,201910     ,150618,10829,2,-,-, 
20190925,MTX    ,201910     ,150618,10829,2,-,-, 
20190925,MTX    ,201910     ,150618,10829,2,-,-, 
20190925,MTX    ,201910     ,150618,10829,2,-,-, 
20190925,MTX    ,201910     ,150618,10829,2,-,-, 
20190925,MTX    ,201910     ,150618,10829,2,-,-, 
20190925,MTX    ,201910     ,150619,10829,2,-,-, 
20190925,MTX    ,201910     ,150620,10828,2,-,-, 
20190925,MTX    ,201910     ,150620,10828,2,-,-, 
20190925,MTX    ,201910     ,150620,10829,2,-,-, 
20190925,MTX    ,201910     ,150621,10829,2,-,-, 
20190925,MTX    ,201910     ,150621,10829,2,-,-, 
20190925,MTX    ,201910     ,150622,10829,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,4,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,4,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150625,10828,2,-,-, 
20190925,MTX    ,201910     ,150626,10828,2,-,-, 
20190925,MTX    ,201910     ,150626,10828,2,-,-, 
20190925,MTX    ,201910     ,150626,10828,2,-,-, 
20190925,MTX    ,201910     ,150627,10827,4,-,-, 
20190925,MTX    ,201910     ,150627,10827,2,-,-, 
20190925,MTX    ,201910     ,150631,10827,2,-,-, 
20190925,MTX    ,201910     ,150633,10827,2,-,-, 
20190925,MTX    ,201910     ,150633,10827,2,-,-, 
20190925,MTX    ,201910     ,150633,10827,2,-,-, 
20190925,MTX    ,201910     ,150634,10827,2,-,-, 
20190925,MTX    ,201910     ,150635,10828,2,-,-, 
20190925,MTX    ,201910     ,150635,10828,2,-,-, 
20190925,MTX    ,201910     ,150635,10827,2,-,-, 
20190925,MTX    ,201910     ,150635,10827,4,-,-, 
20190925,MTX    ,201910     ,150635,10827,2,-,-, 
20190925,MTX    ,201910     ,150635,10827,2,-,-, 
20190925,MTX    ,201910     ,150636,10827,2,-,-, 
20190925,MTX    ,201910     ,150639,10828,2,-,-, 
20190925,MTX    ,201910     ,150639,10827,2,-,-, 
20190925,MTX    ,201910     ,150639,10827,4,-,-, 
20190925,MTX    ,201910     ,150640,10827,2,-,-, 
20190925,MTX    ,201910     ,150642,10827,2,-,-, 
20190925,MTX    ,201910     ,150642,10828,2,-,-, 
20190925,MTX    ,201910     ,150643,10827,2,-,-, 
20190925,MTX    ,201910     ,150643,10827,2,-,-, 
20190925,MTX    ,201910     ,150643,10827,2,-,-, 
20190925,MTX    ,201910     ,150644,10828,2,-,-, 
20190925,MTX    ,201910     ,150645,10828,2,-,-, 
20190925,MTX    ,201910     ,150646,10827,2,-,-, 
20190925,MTX    ,201910     ,150646,10828,2,-,-, 
20190925,MTX    ,201910     ,150646,10827,2,-,-, 
20190925,MTX    ,201910     ,150649,10828,4,-,-, 
20190925,MTX    ,201910     ,150649,10828,2,-,-, 
20190925,MTX    ,201910     ,150649,10828,6,-,-, 
20190925,MTX    ,201910     ,150649,10828,2,-,-, 
20190925,MTX    ,201910     ,150650,10828,4,-,-, 
20190925,MTX    ,201910     ,150650,10828,2,-,-, 
20190925,MTX    ,201910     ,150651,10828,4,-,-, 
20190925,MTX    ,201910     ,150652,10829,2,-,-, 
20190925,MTX    ,201910     ,150653,10828,2,-,-, 
20190925,MTX    ,201910     ,150653,10828,2,-,-, 
20190925,MTX    ,201910     ,150653,10828,2,-,-, 
20190925,MTX    ,201910     ,150655,10828,2,-,-, 
20190925,MTX    ,201910     ,150655,10828,6,-,-, 
20190925,MTX    ,201910     ,150655,10829,2,-,-, 
20190925,MTX    ,201910     ,150657,10829,2,-,-, 
20190925,MTX    ,201910     ,150658,10829,2,-,-, 
20190925,MTX    ,201910     ,150702,10829,2,-,-, 
20190925,MTX    ,201910     ,150703,10829,8,-,-, 
20190925,MTX    ,201910     ,150704,10829,2,-,-, 
20190925,MTX    ,201910     ,150705,10829,2,-,-, 
20190925,MTX    ,201910     ,150705,10829,4,-,-, 
20190925,MTX    ,201910     ,150711,10830,20,-,-, 
20190925,MTX    ,201910     ,150713,10831,2,-,-, 
20190925,MTX    ,201910     ,150715,10831,2,-,-, 
20190925,MTX    ,201910     ,150716,10830,2,-,-, 
20190925,MTX    ,201910     ,150716,10830,2,-,-, 
20190925,MTX    ,201910     ,150717,10830,2,-,-, 
20190925,MTX    ,201910     ,150724,10831,2,-,-, 
20190925,MTX    ,201910     ,150728,10831,2,-,-, 
20190925,MTX    ,201910     ,150728,10830,2,-,-, 
20190925,MTX    ,201910     ,150730,10831,8,-,-, 
20190925,MTX    ,201910     ,150738,10830,2,-,-, 
20190925,MTX    ,201910     ,150740,10831,2,-,-, 
20190925,MTX    ,201910     ,150744,10830,2,-,-, 
20190925,MTX    ,201910     ,150746,10831,2,-,-, 
20190925,MTX    ,201910     ,150747,10831,2,-,-, 
20190925,MTX    ,201910     ,150752,10831,2,-,-, 
20190925,MTX    ,201910     ,150754,10830,2,-,-, 
20190925,MTX    ,201910     ,150754,10830,2,-,-, 
20190925,MTX    ,201910     ,150756,10830,2,-,-, 
20190925,MTX    ,201910     ,150801,10830,2,-,-, 
20190925,MTX    ,201910     ,150801,10830,4,-,-, 
20190925,MTX    ,201910     ,150801,10830,2,-,-, 
20190925,MTX    ,201910     ,150801,10830,2,-,-, 
20190925,MTX    ,201910     ,150801,10830,2,-,-, 
20190925,MTX    ,201910     ,150801,10830,6,-,-, 
20190925,MTX    ,201910     ,150801,10830,2,-,-, 
20190925,MTX    ,201910     ,150801,10830,2,-,-, 
20190925,MTX    ,201910     ,150801,10830,2,-,-, 
20190925,MTX    ,201910     ,150801,10830,2,-,-, 
20190925,MTX    ,201910     ,150801,10830,2,-,-, 
20190925,MTX    ,201910     ,150801,10830,2,-,-, 
20190925,MTX    ,201910     ,150801,10830,2,-,-, 
20190925,MTX    ,201910     ,150801,10830,2,-,-, 
20190925,MTX    ,201910     ,150801,10830,2,-,-, 
20190925,MTX    ,201910     ,150808,10830,2,-,-, 
20190925,MTX    ,201910     ,150810,10829,2,-,-, 
20190925,MTX    ,201910     ,150810,10829,6,-,-, 
20190925,MTX    ,201910     ,150810,10830,2,-,-, 
20190925,MTX    ,201910     ,150826,10830,2,-,-, 
20190925,MTX    ,201910     ,150827,10830,2,-,-, 
20190925,MTX    ,201910     ,150830,10829,2,-,-, 
20190925,MTX    ,201910     ,150833,10830,2,-,-, 
20190925,MTX    ,201910     ,150835,10830,16,-,-, 
20190925,MTX    ,201910     ,150835,10830,2,-,-, 
20190925,MTX    ,201910     ,150835,10830,2,-,-, 
20190925,MTX    ,201910     ,150839,10831,2,-,-, 
20190925,MTX    ,201910     ,150844,10830,2,-,-, 
20190925,MTX    ,201910     ,150845,10830,2,-,-, 
20190925,MTX    ,201910     ,150848,10829,2,-,-, 
20190925,MTX    ,201910     ,150853,10830,2,-,-, 
20190925,MTX    ,201910     ,150853,10829,2,-,-, 
20190925,MTX    ,201910     ,150854,10830,2,-,-, 
20190925,MTX    ,201910     ,150858,10830,2,-,-, 
20190925,MTX    ,201910     ,150859,10829,2,-,-, 
20190925,MTX    ,201910     ,150902,10830,2,-,-, 
20190925,MTX    ,201910     ,150907,10830,4,-,-, 
20190925,MTX    ,201910     ,150909,10829,2,-,-, 
20190925,MTX    ,201910     ,150910,10829,6,-,-, 
20190925,MTX    ,201910     ,150910,10829,2,-,-, 
20190925,MTX    ,201910     ,150910,10830,2,-,-, 
20190925,MTX    ,201910     ,150912,10829,2,-,-, 
20190925,MTX    ,201910     ,150912,10829,2,-,-, 
20190925,MTX    ,201910     ,150912,10829,4,-,-, 
20190925,MTX    ,201910     ,150912,10829,2,-,-, 
20190925,MTX    ,201910     ,150912,10829,2,-,-, 
20190925,MTX    ,201910     ,150912,10829,2,-,-, 
20190925,MTX    ,201910     ,150912,10829,2,-,-, 
20190925,MTX    ,201910     ,150912,10829,2,-,-, 
20190925,MTX    ,201910     ,150912,10829,4,-,-, 
20190925,MTX    ,201910     ,150912,10829,2,-,-, 
20190925,MTX    ,201910     ,150912,10829,2,-,-, 
20190925,MTX    ,201910     ,150912,10829,2,-,-, 
20190925,MTX    ,201910     ,150912,10829,2,-,-, 
20190925,MTX    ,201910     ,150912,10829,2,-,-, 
20190925,MTX    ,201910     ,150912,10829,2,-,-, 
20190925,MTX    ,201910     ,150912,10829,2,-,-, 
20190925,MTX    ,201910     ,150918,10829,4,-,-, 
20190925,MTX    ,201910     ,150918,10828,2,-,-, 
20190925,MTX    ,201910     ,150926,10829,4,-,-, 
20190925,MTX    ,201910     ,150926,10829,2,-,-, 
20190925,MTX    ,201910     ,150928,10829,2,-,-, 
20190925,MTX    ,201910     ,150928,10830,2,-,-, 
20190925,MTX    ,201910     ,150929,10829,4,-,-, 
20190925,MTX    ,201910     ,150930,10830,6,-,-, 
20190925,MTX    ,201910     ,150931,10829,2,-,-, 
20190925,MTX    ,201910     ,150933,10830,2,-,-, 
20190925,MTX    ,201910     ,150940,10830,4,-,-, 
20190925,MTX    ,201910     ,150948,10829,2,-,-, 
20190925,MTX    ,201910     ,151000,10830,8,-,-, 
20190925,MTX    ,201910     ,151000,10829,2,-,-, 
20190925,MTX    ,201910     ,151001,10829,2,-,-, 
20190925,MTX    ,201910     ,151001,10829,2,-,-, 
20190925,MTX    ,201910     ,151001,10829,2,-,-, 
20190925,MTX    ,201910     ,151001,10829,2,-,-, 
20190925,MTX    ,201910     ,151001,10829,2,-,-, 
20190925,MTX    ,201910     ,151001,10829,8,-,-, 
20190925,MTX    ,201910     ,151001,10829,2,-,-, 
20190925,MTX    ,201910     ,151001,10829,2,-,-, 
20190925,MTX    ,201910     ,151001,10829,2,-,-, 
20190925,MTX    ,201910     ,151001,10829,2,-,-, 
20190925,MTX    ,201910     ,151006,10828,2,-,-, 
20190925,MTX    ,201910     ,151013,10829,2,-,-, 
20190925,MTX    ,201910     ,151027,10829,2,-,-, 
20190925,MTX    ,201910     ,151028,10829,2,-,-, 
20190925,MTX    ,201910     ,151030,10829,2,-,-, 
20190925,MTX    ,201910     ,151030,10829,2,-,-, 
20190925,MTX    ,201910     ,151030,10829,8,-,-, 
20190925,MTX    ,201910     ,151030,10829,2,-,-, 
20190925,MTX    ,201910     ,151030,10829,2,-,-, 
20190925,MTX    ,201910     ,151032,10829,4,-,-, 
20190925,MTX    ,201910     ,151032,10829,2,-,-, 
20190925,MTX    ,201910     ,151032,10829,2,-,-, 
20190925,MTX    ,201910     ,151035,10829,4,-,-, 
20190925,MTX    ,201910     ,151038,10829,2,-,-, 
20190925,MTX    ,201910     ,151039,10830,2,-,-, 
20190925,MTX    ,201910     ,151041,10829,2,-,-, 
20190925,MTX    ,201910     ,151047,10829,2,-,-, 
20190925,MTX    ,201910     ,151047,10828,2,-,-, 
20190925,MTX    ,201910     ,151053,10829,2,-,-, 
20190925,MTX    ,201910     ,151054,10829,2,-,-, 
20190925,MTX    ,201910     ,151059,10829,2,-,-, 
20190925,MTX    ,201910     ,151100,10828,4,-,-, 
20190925,MTX    ,201910     ,151100,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,4,-,-, 
20190925,MTX    ,201910     ,151101,10828,4,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,4,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,4,-,-, 
20190925,MTX    ,201910     ,151101,10828,4,-,-, 
20190925,MTX    ,201910     ,151101,10828,4,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,4,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,4,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151101,10828,8,-,-, 
20190925,MTX    ,201910     ,151101,10828,2,-,-, 
20190925,MTX    ,201910     ,151106,10828,2,-,-, 
20190925,MTX    ,201910     ,151111,10828,2,-,-, 
20190925,MTX    ,201910     ,151112,10828,4,-,-, 
20190925,MTX    ,201910     ,151119,10827,2,-,-, 
20190925,MTX    ,201910     ,151121,10827,2,-,-, 
20190925,MTX    ,201910     ,151126,10828,2,-,-, 
20190925,MTX    ,201910     ,151126,10827,2,-,-, 
20190925,MTX    ,201910     ,151126,10827,2,-,-, 
20190925,MTX    ,201910     ,151126,10827,2,-,-, 
20190925,MTX    ,201910     ,151128,10827,2,-,-, 
20190925,MTX    ,201910     ,151134,10828,4,-,-, 
20190925,MTX    ,201910     ,151135,10828,2,-,-, 
20190925,MTX    ,201910     ,151135,10827,2,-,-, 
20190925,MTX    ,201910     ,151138,10828,2,-,-, 
20190925,MTX    ,201910     ,151143,10828,28,-,-, 
20190925,MTX    ,201910     ,151144,10828,2,-,-, 
20190925,MTX    ,201910     ,151146,10828,4,-,-, 
20190925,MTX    ,201910     ,151148,10828,2,-,-, 
20190925,MTX    ,201910     ,151148,10828,2,-,-, 
20190925,MTX    ,201910     ,151148,10828,2,-,-, 
20190925,MTX    ,201910     ,151155,10828,6,-,-, 
20190925,MTX    ,201910     ,151156,10828,2,-,-, 
20190925,MTX    ,201910     ,151159,10828,2,-,-, 
20190925,MTX    ,201910     ,151159,10828,2,-,-, 
20190925,MTX    ,201910     ,151159,10828,2,-,-, 
20190925,MTX    ,201910     ,151201,10828,2,-,-, 
20190925,MTX    ,201910     ,151201,10828,2,-,-, 
20190925,MTX    ,201910     ,151209,10828,2,-,-, 
20190925,MTX    ,201910     ,151216,10828,2,-,-, 
20190925,MTX    ,201910     ,151216,10828,2,-,-, 
20190925,MTX    ,201910     ,151217,10829,2,-,-, 
